"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"8917"," Duchemin ,  Catherine ",1630,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2941938"," painter ",NA,NA,NA,NA,NA,NA,4646,18,3,0.376086041045869
"8918","Gonthier, Linard",1565,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3241279"," painter ",NA,NA,NA,NA,NA,NA,1937,16,3,0.270851832413098
"8919","Gr%C3%A8ve, Guillaume-Ernest",1580,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17617827"," painter ",NA,NA,NA,NA,NA,NA,10456,8,1,0.451394734880226
"8920","H%C3%A9lart, Jean",1618,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q8333293"," painter ",NA,NA,NA,NA,NA,NA,3814,10,1,0.223525384868204
"8921"," Halle ,  Claude ",1652,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1118436"," painter ",NA,NA,NA,NA,NA,NA,3813,47,5,0.561038077043611
"8922","Hall%C3%A9, Daniel",1614,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3014148"," painter ",NA,NA,NA,NA,NA,NA,11098,35,2,0.636161659766314
"8923","Huret, Gr%C3%A9goire",1606,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3118459"," architect ",NA,NA,NA,NA,NA,NA,21943,15,2,0.935149217026481
"8924","Michelin, Jean",1616,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q71417360"," painter ",NA,NA,NA,NA,NA,NA,5622,5,2,0.310090837877389
"8925","(peintre), Fran%C3%A7ois",1664,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3085020"," painter ",NA,NA,NA,NA,NA,NA,2954,19,3,0.320179993676728
"8926","Jouvenet, Jean",1644,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q712455"," painter ",NA,NA,NA,NA,NA,NA,10905,147,15,1.69029264342391
"8927","Jouvenet, Laurent",1609,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3219303"," painter ",NA,NA,NA,NA,NA,NA,1262,18,1,0.167551681153486
"8928","Lallemant, Georges",1575,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1508985"," painter ",NA,NA,NA,NA,NA,NA,16817,32,4,0.914773604152457
"8929","Rose, Jean-Baptiste",1612,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164516"," painter ",NA,NA,NA,NA,NA,NA,5986,18,1,0.335831139076489
"8930","Rose, Pascal",1696,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q27758248"," painter ",NA,NA,NA,NA,NA,NA,5204,5,1,0.251206390656411
"8931","Laumosnier, Jacques",1669,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q25710346"," painter ",NA,NA,NA,NA,NA,NA,7669,9,1,0.356482335600482
"8932","Lebault, Claude",1665,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q28496242"," painter ",NA,NA,NA,NA,NA,NA,1688,3,1,0.117225034999113
"8933"," Le Blanc ,  Horace ",1575,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3140456"," painter ",NA,NA,NA,NA,NA,NA,13067,29,1,0.636106809467187
"8934","Latour, Antoine",1635,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17621428"," painter ",NA,NA,NA,NA,NA,NA,8451,10,1,0.388705707981872
"8935","Comte, Florent",1655,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q5460882"," art historian ",NA,NA,NA,NA,NA,NA,2964,13,2,0.250341176808768
"8936"," Le Conte ,  Sauveur ",1659,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3474394"," painter ",NA,NA,NA,NA,NA,NA,3299,13,2,0.26227462693667
"8937","Nain, Louis",1593,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q736207"," painter ",NA,NA,NA,NA,NA,NA,3476,55,6,0.627961984370286
"8938","Lenfant, Jean",1615,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q21555019"," engraver ",NA,NA,NA,NA,NA,NA,3128,6,1,0.181621403439167
"8939","Lerambert, Louis",1620,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1871827"," sculptor ",4244,9,3,NA,NA,NA,10197,20,3,0.932109227828419
"8940","Sueur, Eustache",1616,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1378723"," painter ",NA,NA,NA,NA,NA,NA,15468,177,11,1.80786295597243
"8941","Levieux, Reynaud",1613,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3428898"," painter ",NA,NA,NA,NA,NA,NA,21095,26,1,0.908981801656894
"8942","Licherie, Louis",1629,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q18736528"," painter ",NA,NA,NA,NA,NA,NA,4215,8,1,0.229076340109383
"8943"," Lombard ,  François ",1605,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q29890824"," painter ",NA,NA,NA,NA,NA,NA,1867,4,1,0.127968197150281
"8944"," Marot ,  François ",1666,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q28017173"," painter ",NA,NA,NA,NA,NA,NA,4455,9,1,0.241992458851004
"8945"," Martin ,  Jean ",1659,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q938108"," painter ",NA,NA,NA,NA,NA,NA,4975,26,4,0.466734359671596
"8946"," Massé ,  Samuel ",1672,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3471181"," painter ",NA,NA,NA,NA,NA,NA,5171,6,1,0.254397638099772
"8947","Mauperch%C3%A9, Henri",1602,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3131613"," painter ",NA,NA,NA,NA,NA,NA,4865,9,1,0.256597576917988
"8948","Mellan, Claude",1598,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1274026"," painter ",NA,NA,NA,NA,NA,NA,5478,48,11,0.888681994070755
"8949","Mellin, Charles",1597,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q549811"," painter ",NA,NA,NA,NA,NA,NA,6011,30,5,0.565100476056843
"8950","Accolti, Pietro",1579,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3388217"," politician ",NA,NA,NA,NA,NA,NA,6998,5,2,0.359107038999754
"8951","Algardi, Alessandro",1598,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q336798"," sculptor ",13845,113,29,NA,NA,NA,3571,59,29,3.88589697027258
"8952","Allegrini, Flaminio",1624,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3073287"," painter ",NA,NA,NA,NA,NA,NA,1130,18,1,0.162849545580701
"8953","Baschenis, Pietro",1590,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3388083"," painter ",NA,NA,NA,NA,NA,NA,1639,11,2,0.194408147211865
"8954","Bimbi, Bartolomeo",1648,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q809492"," painter ",NA,NA,NA,NA,NA,NA,4865,22,7,0.577331841736191
"8955","Bonola, Giorgio",1657,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3106890"," painter ",NA,NA,NA,NA,NA,NA,3660,14,2,0.27950103662001
"8956","Borzone, Francesco",1625,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3080999"," painter ",NA,NA,NA,NA,NA,NA,2905,21,2,0.283173715389149
"8957"," Botti ,  Francesco ",1640,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3749660"," painter ",NA,NA,NA,NA,NA,NA,6175,10,2,0.351623842831011
"8958"," Caccia ,  Francesca ",1608,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3080861"," painter ",NA,NA,NA,NA,NA,NA,3175,4,1,0.174562086007877
"8959","Aelst, Evert",1602,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q759747"," botanical illustrator ",NA,NA,NA,NA,NA,NA,2728,13,11,0.637883489524891
"8960"," Aelst ,  Willem ",1627,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q553273"," painter ",NA,NA,NA,NA,NA,NA,8554,29,23,1.44321937130364
"8961","Anraedt, Pieter",1635,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2311583"," painter ",NA,NA,NA,NA,NA,NA,2717,13,6,0.417519888691362
"8962","Arentsz, Arent",1585,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1854019"," painter ",NA,NA,NA,NA,NA,NA,1712,8,5,0.315891280384378
"8963"," Asch ,  Pieter ",1603,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3388014"," painter ",NA,NA,NA,NA,NA,NA,2459,10,5,0.351234655730753
"8964","Ast, Balthasar",1593,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q472522"," botanical illustrator ",NA,NA,NA,NA,NA,NA,5971,27,21,1.25448486232755
"8965","Avercamp, Barend",1612,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q678319"," painter ",NA,NA,NA,NA,NA,NA,1210,10,5,0.306742478985234
"8966"," Avercamp ,  Hendrick ",1585,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q212593"," painter ",NA,NA,NA,NA,NA,NA,20022,41,34,2.38807444999305
"8967","Baden, Jans",1604,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q21039685"," painter ",NA,NA,NA,NA,NA,NA,4036,9,1,0.22706674063133
"8968"," Bailly ,  David ",1584,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q724192"," painter ",NA,NA,NA,NA,NA,NA,4318,25,9,0.658935523391141
"8969","Bakhuizen, Ludolf",1630,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q468214"," painter ",NA,NA,NA,NA,NA,NA,6963,41,19,1.26296835983263
"8970","Bathem, G%C3%A9rard",1636,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2297965"," painter ",NA,NA,NA,NA,NA,NA,2279,11,3,0.261200731532527
"8971"," Beeckman ,  Andries ",1628,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3016049"," painter ",NA,NA,NA,NA,NA,NA,3658,3,3,0.275389548679996
"8972","Beerstraaten, Jan",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2604246"," painter ",NA,NA,NA,NA,NA,NA,4965,8,9,0.60774782942415
"8973","Begeyn, Abraham",1637,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2148044"," painter ",NA,NA,NA,NA,NA,NA,3771,12,7,0.494693298699202
"8974","Beijeren, Leendert",1619,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q4358531"," painter ",NA,NA,NA,NA,NA,NA,1599,6,3,0.21514370220206
"8975","Bellevois, Jacob",1621,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6118275"," painter ",NA,NA,NA,NA,NA,NA,2217,2,5,0.307679823154855
"8976","Bemmel, Guillaume",1630,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q316597"," painter ",NA,NA,NA,NA,NA,NA,1109,10,5,0.30314463282727
"8977","Bent, Johannes",1650,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q722158"," painter ",NA,NA,NA,NA,NA,NA,1664,5,4,0.2570867176532
"8978","Berchem, Nicolaes",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q711737"," painter ",NA,NA,NA,NA,NA,NA,24564,118,17,2.13820885221042
"8979","Bijlert, Jan",1597,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q758925"," painter ",NA,NA,NA,NA,NA,NA,9842,25,13,1.03169017762633
"8980"," Bisschop ,  Cornelis ",1630,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2520084"," painter ",NA,NA,NA,NA,NA,NA,2661,9,5,0.354063566710124
"8981","Blieck, Dani%C3%ABl",1610,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q15702751"," painter ",NA,NA,NA,NA,NA,NA,2778,5,6,0.384758594589356
"8982"," Block ,  Agnes ",1629,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q757841"," horticulturist ",NA,NA,NA,NA,NA,NA,5297,9,9,0.623941194171045
"8983","Bloemaert, Cornelis",1603,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q518767"," painter ",NA,NA,NA,NA,NA,NA,10135,39,13,1.10326243242015
"8984","Blommendael, Reyer",1628,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3428862"," painter ",NA,NA,NA,NA,NA,NA,3433,5,5,0.364096810016849
"8985","Bloot, Pieter",1601,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2094279"," painter ",NA,NA,NA,NA,NA,NA,3451,10,7,0.474560619486002
"8986","Bol, Ferdinand",1616,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q374039"," painter ",NA,NA,NA,NA,NA,NA,10663,55,22,1.58788863726064
"8987","l%27Ancien, Jean-Baptiste",1624,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q17352435"," painter ",NA,NA,NA,NA,NA,NA,3606,2,1,0.18118170842469
"8988","Boonen, Jacques",1577,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3158322"," painter ",NA,NA,NA,NA,NA,NA,529,3,1,0.0759388597804931
"8989","Bor, Paulus",1601,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2625028"," painter ",NA,NA,NA,NA,NA,NA,8490,13,12,0.887133182965288
"8990","Borch, Gerard",1617,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q346808"," painter ",NA,NA,NA,NA,NA,NA,12147,108,31,2.26814061221726
"8991","Borch, Gesina",1631,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1519218"," painter ",NA,NA,NA,NA,NA,NA,6767,5,9,0.658838760430831
"8992","Borssom, Anthonie",1631,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q572610"," painter ",NA,NA,NA,NA,NA,NA,2743,8,7,0.440606511467949
"8993"," Bosch ,  Pieter ",1612,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2370130"," artist ",NA,NA,NA,NA,NA,NA,2559,9,3,0.262441395831987
"8994","Bosschaert, Abraham",1612,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2821813"," botanical illustrator ",NA,NA,NA,NA,NA,NA,997,8,4,0.246427028124633
"8995"," Bosschaert ,  Johannes ",1608,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1773585"," botanical illustrator ",NA,NA,NA,NA,NA,NA,1319,9,5,0.306258521720143
"8996","Both, Jan",1618,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q981631"," painter ",NA,NA,NA,NA,NA,NA,3790,37,15,0.956494464581647
"8997","Boursse, Esaias",1631,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2354154"," painter ",NA,NA,NA,NA,NA,NA,2927,5,7,0.434060659468826
"8998","Brakenburgh, Richard",1650,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q576178"," painter ",NA,NA,NA,NA,NA,NA,1146,9,8,0.432078928062138
"8999","Bray, Jan",1627,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q541789"," painter ",NA,NA,NA,NA,NA,NA,5954,17,16,0.990239714693316
"9000","Breenbergh, Bartholomeus",1598,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q809318"," painter ",NA,NA,NA,NA,NA,NA,3870,31,13,0.845154853216338
"9001","Breen, Adam",1585,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1911509"," painter ",NA,NA,NA,NA,NA,NA,3096,7,3,0.272836975602702
"9002","Stomme, Maerten",1611,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q4991762"," painter ",NA,NA,NA,NA,NA,NA,3203,6,5,0.360270476340221
"9003","Brekelenkam, Quirijn",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2123501"," painter ",NA,NA,NA,NA,NA,NA,4548,7,11,0.67651527682728
"9004","Bridt, Bernaert",1663,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2897386"," painter ",NA,NA,NA,NA,NA,NA,551,2,1,0.0723557677060666
"9005","Bronkhorst, Jan",1603,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2424907"," painter ",NA,NA,NA,NA,NA,NA,5876,9,11,0.732555173141747
"9006"," Brouwer ,  Cornelis ",1634,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1133512"," painter ",NA,NA,NA,NA,NA,NA,2270,7,3,0.243413006033608
"9007"," De Bruijn ,  Cornelis ",1652,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2535359"," writer ",NA,NA,NA,NA,NA,NA,10905,24,10,0.933206782824887
"9008"," Burch ,  Hendrick ",1627,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3065424"," painter ",NA,NA,NA,NA,NA,NA,4711,14,4,0.404928712487337
"9009","Calraet, Abraham",1642,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1942240"," painter ",NA,NA,NA,NA,NA,NA,11284,15,6,0.731429174486062
"9010","Camphuysen, Dirk",1586,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1932984"," poet ",NA,NA,NA,NA,NA,NA,2642,12,8,0.498470141896708
"9011","Cappelle, Jan",1624,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q759804"," painter ",NA,NA,NA,NA,NA,NA,3778,14,13,0.767642324489588
"9012"," Codde ,  Pieter ",1599,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q655049"," painter ",NA,NA,NA,NA,NA,NA,10348,25,12,1.00572067941484
"9013","Coeman, Jacob",1632,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1530111"," painter ",NA,NA,NA,NA,NA,NA,2083,4,2,0.179656952055331
"9014","Colijns, David",1582,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q5232473"," painter ",NA,NA,NA,NA,NA,NA,4378,7,2,0.274510335000924
"9015"," Collier ,  Evert ",1642,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q781137"," painter ",NA,NA,NA,NA,NA,NA,3035,7,7,0.44664142397422
"9016"," Colonia ,  Adam ",1634,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q349003"," painter ",NA,NA,NA,NA,NA,NA,1918,6,3,0.226507196502957
"9017","Cool, Jan",1589,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6148748"," painter ",NA,NA,NA,NA,NA,NA,2235,3,2,0.180704751075313
"9018","Couwenbergh, Christiaen",1604,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q326283"," painter ",NA,NA,NA,NA,NA,NA,5551,11,5,0.465745400635881
"9019","II, Wouter",1594,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q759831"," painter ",NA,NA,NA,NA,NA,NA,10522,10,9,0.814434175263676
"9020","Croos, Anthonie",1606,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2852786"," painter ",NA,NA,NA,NA,NA,NA,3357,5,3,0.273400817357594
"9021","Cuyp, Albert",1620,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q313194"," painter ",NA,NA,NA,NA,NA,NA,15563,56,30,2.11875920054119
"9022"," Cuyp ,  Benjamin ",1612,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q552910"," painter ",NA,NA,NA,NA,NA,NA,3061,11,8,0.509029078779824
"9023","Cuyp, Jacob",1594,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q554847"," painter ",NA,NA,NA,NA,NA,NA,5745,11,12,0.780616573721757
"9024","Danckerts, Hendrick",1625,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2354473"," painter ",NA,NA,NA,NA,NA,NA,2433,10,5,0.350308477511871
"9025"," Decker ,  Paul ",1677,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1798811"," architect ",NA,NA,NA,NA,NA,NA,2203,4,2,0.183931620757863
"9026","Delff, Willem",1580,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q807808"," painter ",NA,NA,NA,NA,NA,NA,2817,16,6,0.43418245661981
"9027","Dijck, Abraham",1635,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q213049"," painter ",NA,NA,NA,NA,NA,NA,2128,7,3,0.238354648068945
"9028","Dorsten, Jacob",1645,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q26224847"," painter ",NA,NA,NA,NA,NA,NA,2261,9,1,0.163837266073047
"9029","Diepraam, Abraham",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q329945"," painter ",NA,NA,NA,NA,NA,NA,2004,5,7,0.401181332698519
"9030","Diest, Adriaen",1655,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1903881"," painter ",NA,NA,NA,NA,NA,NA,1964,5,3,0.223779038169037
"9031","Camphuysen, Govert",1624,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q955815"," painter ",NA,NA,NA,NA,NA,NA,1983,7,4,0.277183774627212
"9032"," Donck ,  Gerard ",1610,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2014098"," painter ",NA,NA,NA,NA,NA,NA,1837,6,3,0.223621795128748
"9033"," Donker ,  Pieter ",1635,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q7192772"," painter ",NA,NA,NA,NA,NA,NA,3429,5,2,0.23197126733862
"9034","Droochsloot, Cornelis",1630,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q684987"," painter ",NA,NA,NA,NA,NA,NA,2709,11,3,0.276518294383266
"9035","Droochsloot, Joost",1586,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2759084"," painter ",NA,NA,NA,NA,NA,NA,3946,9,7,0.487826846547389
"9036"," Drost ,  Willem ",1633,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q60099"," painter ",NA,NA,NA,NA,NA,NA,2429,22,14,0.798516525758244
"9037","Dubois, Guillam",1623,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q5616002"," painter ",NA,NA,NA,NA,NA,NA,1898,4,4,0.26105554028658
"9038","Duck, Jacob",1600,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1284751"," painter ",NA,NA,NA,NA,NA,NA,3697,11,11,0.663667876624721
"9039","Ducq, Johan",1629,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q323792"," painter ",NA,NA,NA,NA,NA,NA,7723,9,4,0.4903889902381
"9040"," Dujardin ,  Karel ",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q719666"," painter ",NA,NA,NA,NA,NA,NA,10736,55,15,1.2825286020379
"9041","Dullaert, Heiman",1636,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2563444"," poet ",NA,NA,NA,NA,NA,NA,2541,10,5,0.35415567934415
"9042"," Dusart ,  Cornelis ",1660,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1133546"," painter ",NA,NA,NA,NA,NA,NA,14772,23,10,1.06659120042742
"9043","Duyfhuysen, Pieter",1608,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2413722"," painter ",NA,NA,NA,NA,NA,NA,2028,3,3,0.217325298803939
"9044","Duynen, Isaac",1628,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6077442"," painter ",NA,NA,NA,NA,NA,NA,2099,4,2,0.180226907882335
"9045"," Duyster ,  Willem ",1599,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2345697"," painter ",NA,NA,NA,NA,NA,NA,3365,7,9,0.546385465387168
"9046"," Eckhout ,  Albert ",1610,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2116186"," painter ",NA,NA,NA,NA,NA,NA,1362,17,9,0.518701933659648
"9047","Eeckhout, Gerbrand",1621,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q550146"," painter ",NA,NA,NA,NA,NA,NA,5122,28,13,0.876653552669748
"9048","Elinga, Pieter",1623,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2002348"," painter ",NA,NA,NA,NA,NA,NA,4923,6,5,0.421540727743177
"9049","Esselens, Jacob",1626,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1816105"," painter ",NA,NA,NA,NA,NA,NA,4910,10,3,0.35055606149898
"9050","Everdingen, Allaert",1621,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q539036"," painter ",NA,NA,NA,NA,NA,NA,2618,25,17,0.950332526695883
"9051","Everdingen, Caesar",1616,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q735663"," painter ",NA,NA,NA,NA,NA,NA,2296,12,14,0.750110954580698
"9052","Eversdijck, Willem",1620,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3536868"," painter ",NA,NA,NA,NA,NA,NA,1581,6,3,0.21450250189668
"9053","Eyk, Abraham",1684,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q16186029"," painter ",NA,NA,NA,NA,NA,NA,2355,2,1,0.136618287200795
"9054"," Fabritius ,  Barent ",1624,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q261496"," painter ",NA,NA,NA,NA,NA,NA,3924,15,14,0.821204303988052
"9055"," Fabritius ,  Carel ",1622,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q352954"," painter ",NA,NA,NA,NA,NA,NA,10729,56,25,1.72658954010507
"9056"," Fabritius ,  Johannes ",1636,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q324122"," painter ",NA,NA,NA,NA,NA,NA,1889,3,7,0.388351212518811
"9057","Flinck, Govert",1615,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q550401"," painter ",NA,NA,NA,NA,NA,NA,4622,42,17,1.09595477674964
"9058","Furnerius, Abraham",1628,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3915728"," painter ",NA,NA,NA,NA,NA,NA,3161,9,3,0.283885983823021
"9059","Geest, Wybrand",1592,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q636727"," painter ",NA,NA,NA,NA,NA,NA,7527,16,5,0.557968851953692
"9060","Gelder, Arent",1645,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q19034"," painter ",NA,NA,NA,NA,NA,NA,7595,34,16,1.12293109192191
"9061","Glabbeeck, Jan",1635,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q26834134"," painter ",NA,NA,NA,NA,NA,NA,2071,8,1,0.152702259290814
"9062","Goudt, Hendrik",1583,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2101519"," painter ",NA,NA,NA,NA,NA,NA,3482,11,5,0.392042987756394
"9063","Grebber, Pieter",1600,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q512817"," painter ",NA,NA,NA,NA,NA,NA,9287,28,12,0.981025827646298
"9064","Griffier, Jan",1652,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1161256"," painter ",NA,NA,NA,NA,NA,NA,9468,18,5,0.635845180890259
"9065","Groenewegen, Pieter",1600,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3387987"," painter ",NA,NA,NA,NA,NA,NA,2252,8,4,0.291132938305278
"9066","Gyselaer, Nicolas",1583,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q16853539"," painter ",NA,NA,NA,NA,NA,NA,1862,6,2,0.180517999867949
