"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"160","Dembowski ,  Edward",1822,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q1292039","",NA,NA,NA,2276,12,8,4014,6,8,0.358420677100908
"161","Tracy, Antoine",1754,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q351691","",13562,287,22,4307,32,22,27842,216,22,2.35785424738945
"162","Deubler, Konrad",1814,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q1407212","",NA,NA,NA,8815,14,2,NA,NA,NA,0.15745005532254
"163","Deuschle ,  Julius",1828,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1712559","",NA,NA,NA,2414,12,1,NA,NA,NA,0.0335710710291246
"164","Deutinger ,  Martin",1815,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q108564","",NA,NA,NA,12315,34,3,NA,NA,NA,0.253911050071507
"165","Dilthey ,  Wilhelm",1833,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q60080","",25909,417,43,72193,382,43,14384,160,43,4.96527406286838
"166","Dobroljubow, Nikolai",1836,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q311459","",NA,NA,NA,5837,31,30,NA,NA,NA,0.632692269690666
"167","Dodaschwili, Solomon",1805,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q265959","",NA,NA,NA,4519,15,7,NA,NA,NA,0.179137355800824
"168","Cort%C3%A9s, Juan",1809,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q723141","",14884,115,16,11890,48,16,17099,39,16,1.67392452871482
"169","Dorguth, Friedrich",1776,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1458869","",NA,NA,NA,2165,9,1,NA,NA,NA,0.0262772955324228
"170","Dori, Johann",1765,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1692288","",NA,NA,NA,4705,8,1,NA,NA,NA,0.0663276810249169
"171","D%C3%B6ring, August",1834,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q5626471","",NA,NA,NA,2708,11,3,NA,NA,NA,0.0733166583727145
"172","Bois-Reymond, Emil",1818,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76571","",NA,NA,NA,20207,155,23,NA,NA,NA,0.873966318288071
"173","Prel, Carl",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q113015","",NA,NA,NA,13925,43,5,13679,6,5,0.613099404608212
"174","D%C3%BCbner, Johann",1802,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97220","",NA,NA,NA,6121,15,5,NA,NA,NA,0.169012043873305
"175","Duboc ,  Julius",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q96865","",NA,NA,NA,2511,17,3,NA,NA,NA,0.0766481123115931
"176","D%C3%BChring, Eugen",1833,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76583","",10563,293,29,22503,111,29,2942,17,29,2.42223215133459
"177","Dumont ,  Léon",1837,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q351232","",3301,23,4,1684,7,4,3841,8,4,0.344958975128738
"178","Echtermeyer, Ernst",1805,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q95960","",1162,13,4,4578,52,4,NA,NA,NA,0.264672488099355
"179","Einsiedel, August",1754,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q764989","",NA,NA,NA,18436,19,2,NA,NA,NA,0.318705095275975
"180","Elvenich, Peter",1796,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q85182","",NA,NA,NA,4979,22,5,2431,5,5,0.284333620143287
"181","Emerson ,  Ralph",1803,"United States of America","https://www.wikidata.org/wiki/Special:EntityPage/Q48226","",NA,NA,NA,15875,275,76,15872,422,76,4.00454870866103
"182","Enfantin, Barth%C3%A9lemy",1796,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q809420","",NA,NA,NA,5642,28,12,NA,NA,NA,0.301633883837375
"183","Engels ,  Friedrich",1820,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q34787","",60922,2508,112,123960,1623,112,15964,919,112,13.9806768020494
"184","Erdmann ,  Johann",1805,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q64623","",8174,43,12,3613,32,12,4849,4,12,0.925987931746474
"185","Erhard, Johann",1766,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q100729","",NA,NA,NA,5641,17,2,NA,NA,NA,0.109305528347818
"186","Eschenmayer, Carl",1768,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q69536","",NA,NA,NA,7485,18,9,4451,4,9,0.487592150785429
"187","Exner ,  Franz",1802,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q104776508","",NA,NA,NA,6171,29,3,NA,NA,NA,0.148968887036897
"188","(Philosoph), John",1768,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q742148","",NA,NA,NA,3698,5,2,NA,NA,NA,0.0647929818852759
"189","Feder, Johann",1740,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q215371","",3301,22,5,5621,37,5,1825,10,5,0.467268292566115
"190","Ferrari ,  Giuseppe",1811,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q514122","",NA,NA,NA,3574,16,6,NA,NA,NA,0.146883797885999
"191","Feuchtersleben, Ernst",1806,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q699085","",NA,NA,NA,6183,52,13,5602,15,13,0.675325460143637
"192","Feuerbach, Friedrich",1806,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q87191","",NA,NA,NA,1779,23,3,NA,NA,NA,0.0713148008919522
"193","Feuerbach ,  Ludwig",1804,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76422","",19951,830,67,104154,516,67,9846,458,67,7.45224897240878
"194","Fichte, Immanuel",1796,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77154","",13576,48,12,6290,53,12,1275,5,12,1.03535398044398
"195","Fichte, Johann",1762,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q102585","",63235,990,70,53394,842,70,43803,469,70,8.46789568362851
"196","Fiorentino ,  Francesco",1834,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q552638","",NA,NA,NA,3151,7,5,NA,NA,NA,0.112214407813417
"197","Fischer ,  Friedrich",1801,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19590849","",NA,NA,NA,1582,9,1,NA,NA,NA,0.0168351306651018
"198","Fischer ,  Karl",1807,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1732599","",NA,NA,NA,2936,11,1,NA,NA,NA,0.040938285505746
"199","Fischer ,  Kuno",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61255","",13126,54,15,13947,113,15,2644,24,15,1.42542821710082
"200","Fyodorov ,  Nikolai",1829,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q463723","",13609,67,16,4512,15,16,3466,18,16,1.23902092077831
"201","Flatt, Carl",1772,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1037325","",NA,NA,NA,5155,23,1,NA,NA,NA,0.0899208791438976
"202","Flatt, Johann",1759,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97296","",NA,NA,NA,4924,26,3,NA,NA,NA,0.125511680086359
"203","Forberg, Friedrich",1770,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q66701","",2777,28,7,9491,33,7,19735,19,7,0.893231268500448
"204","Fortlage, Karl",1806,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97081","",2632,9,5,2337,12,5,NA,NA,NA,0.241647700337707
"205","Fourier ,  Charles",1772,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q181707","",28371,923,51,18056,170,51,49056,712,51,5.96941603597027
"206","Franchi, Ausonio",1821,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q779682","",NA,NA,NA,4537,13,6,5340,9,6,0.349344516105749
"207","Franck ,  Adolphe",1809,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q365733","",NA,NA,NA,3266,14,8,13151,41,8,0.556382561068624
"208","Frauenst%C3%A4dt, Julius",1813,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q87866","",2720,37,5,3022,20,5,2835,3,5,0.412413351642262
"209","Freudenthal, Jakob",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q110634","",2424,24,3,4288,21,3,NA,NA,NA,0.219559498713567
"210","Fricke ,  Gustav",1822,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q100769","",NA,NA,NA,6449,33,3,NA,NA,NA,0.157819346585097
"211","Fries ,  Jakob",1773,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77436","",NA,NA,NA,15789,136,13,18160,20,13,1.10757667516571
"212","Frohschammer, Jakob",1821,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77449","",NA,NA,NA,7268,29,6,NA,NA,NA,0.220842235778302
"213","Yukichi, Fukuzawa",1835,"Japan","https://www.wikidata.org/wiki/Special:EntityPage/Q355447","",NA,NA,NA,8677,60,31,NA,NA,NA,0.728247067827988
"214","Gabler, Georg",1786,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q72068","",NA,NA,NA,2630,16,5,NA,NA,NA,0.113559430612676
"215","Galitsch, Alexander",1783,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q357009","",3015,17,5,1757,11,5,NA,NA,NA,0.243307059283141
"216","Galluppi, Pasquale",1770,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1386051","",NA,NA,NA,3427,16,9,6886,13,9,0.46713107205311
"217","Gans ,  Eduard",1797,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q68645","",NA,NA,NA,14183,63,9,NA,NA,NA,0.423901059490036
"218","Gasser, Vinzenz",1809,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q86129","",NA,NA,NA,7603,61,3,NA,NA,NA,0.206945471527272
"219","Gatien-Arnoult, Adolphe-F%C3%A9lix",1800,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q365631","",NA,NA,NA,3538,9,3,NA,NA,NA,0.0845851811825491
"220","Gebser, August",1801,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q763661","",NA,NA,NA,2683,10,1,NA,NA,NA,0.0357537370798393
"221","Geiger ,  Lazarus",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q75350","",NA,NA,NA,4660,14,6,NA,NA,NA,0.162298451409443
"222","Gentz, Friedrich",1764,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77476","",NA,NA,NA,19099,83,10,NA,NA,NA,0.543295339748654
"223","George ,  Leopold",1811,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1819660","",NA,NA,NA,2176,15,1,NA,NA,NA,0.032977480676109
"224","Gerlach, Gottlieb",1786,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1539873","",NA,NA,NA,3215,13,1,NA,NA,NA,0.0476309305138511
"225","Giner ,  Francisco",1839,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q761732","",NA,NA,NA,2753,25,12,6748,36,12,0.601795984087942
"226","Gioberti ,  Vincenzo",1801,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q378706","",NA,NA,NA,9223,43,21,4549,110,21,1.11536769769453
"227","Gioia ,  Melchiorre",1767,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q115986","",NA,NA,NA,1974,8,7,4852,19,7,0.344732579370216
"228","Gompertz ,  Theodor",1832,"Austrian Empire","https://www.wikidata.org/wiki/Special:EntityPage/Q78683","",NA,NA,NA,5853,75,12,NA,NA,NA,0.356140446046571
"229","G%C3%B6schel, Carl",1781,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q104279","",NA,NA,NA,5285,29,5,NA,NA,NA,0.170690408304041
"230","G%C3%B6tte, Wilhelm",1802,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q21545878","",NA,NA,NA,5151,7,1,NA,NA,NA,0.0724640129459355
"231","Green ,  Thomas",1836,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q369621","",25949,363,24,2222,25,24,17631,59,24,2.31087361551782
"232","Grohmann, Johann",1769,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1692884","",NA,NA,NA,4597,26,1,NA,NA,NA,0.0841446253988701
"233","Groos ,  Friedrich",1768,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q89916","",NA,NA,NA,3451,15,4,NA,NA,NA,0.10773368592932
"234","Gruber, Johann",1774,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q75929","",NA,NA,NA,9236,498,6,NA,NA,NA,0.762521045808456
"235","(Journalist), Karl",1817,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q69543","",NA,NA,NA,16167,51,8,NA,NA,NA,0.424954000074448
"236","Grundtvig ,  Nikolaj",1783,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q331893","",28672,528,35,25793,146,35,NA,NA,NA,2.63945614826856
"237","Gruppe, Otto",1804,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97641","",1965,12,6,9597,15,6,NA,NA,NA,0.38921708917681
"238","Grysanowski, Ernst",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1358379","",NA,NA,NA,6587,13,1,NA,NA,NA,0.102243246007173
"239","G%C3%BCldenapfel, Georg",1776,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q17352807","",NA,NA,NA,2284,19,1,NA,NA,NA,0.0390746502973032
"240","Günther ,  Anton",1783,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q84748","",NA,NA,NA,6175,34,7,3736,2,7,0.400866164075913
"241","Haeckel ,  Ernst",1834,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q48246","",47572,1524,76,80794,654,76,32340,499,76,9.03452510042601
"242","Hamberger ,  Julius",1801,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1712674","",NA,NA,NA,3788,11,1,NA,NA,NA,0.0547371267869766
"243","Hamilton ,  William",1788,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q15474","",18270,130,15,6016,24,15,11427,16,15,1.45350768336492
"244","Hanu%C5%A1, Ign%C3%A1c",1812,"Austrian Empire","https://www.wikidata.org/wiki/Special:EntityPage/Q1657627","",NA,NA,NA,2468,14,2,NA,NA,NA,0.0546551661066101
"245","Harms, Friedrich",1819,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q46998441","",NA,NA,NA,3207,20,3,NA,NA,NA,0.0911814207340109
"246","Hartenstein ,  Gustav",1808,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q99229283","",NA,NA,NA,2330,20,4,NA,NA,NA,0.0950131941421677
"247","Haym ,  Rudolf",1821,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q66880","",1854,25,10,6050,37,10,1341,6,10,0.70208857347035
"248","Hebler, Carl",1821,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q1038632","",NA,NA,NA,1532,7,1,NA,NA,NA,0.0138513291469048
"249","Hegel ,  Georg",1770,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q9235","",88445,3455,114,196764,2079,114,125277,1406,114,19.1527006213019
"250","Heinze ,  Max",1835,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97530","",NA,NA,NA,6245,37,2,NA,NA,NA,0.140827909132192
"251","Heliade-R%C4%83dulescu, Ion",1802,"Romania","https://www.wikidata.org/wiki/Special:EntityPage/Q2071370","",71541,825,15,13367,34,15,NA,NA,NA,2.52816927362664
"252","Hellenbach, Lazar",1827,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q1809438","",NA,NA,NA,15627,16,1,NA,NA,NA,0.251914502376293
"253","Hello, Ernest",1828,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q557496","",NA,NA,NA,3218,20,6,11301,47,6,0.474568404782757
"254","Heman, Carl",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q40460556","",NA,NA,NA,6389,11,1,NA,NA,NA,0.0968624626701706
"255","Henning, Leopold",1791,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q105511","",2648,5,3,3567,20,3,NA,NA,NA,0.19660169945639
"256","Henrici, Georg",1770,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q29384869","",NA,NA,NA,5010,9,1,NA,NA,NA,0.072354412252026
"257","Herbart ,  Johann",1776,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76685","",NA,NA,NA,18322,188,39,25609,48,39,2.25951089924265
"258","Hermann, Conrad",1819,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1126820","",NA,NA,NA,2099,13,1,NA,NA,NA,0.0295563919342107
"259","Hermes ,  Georg",1775,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q65074","",NA,NA,NA,4981,60,9,NA,NA,NA,0.27160607977871
"260","Herzen ,  Aleksandr",1812,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q201221","",26460,310,46,11263,151,46,8092,152,46,3.71477735183594
"261","Hess ,  Moses",1812,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q213565","",10348,133,26,20371,175,26,5959,50,26,2.26968460041016
"262","Heusde, Philipp",1778,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1358168","",2430,12,2,26053,36,2,NA,NA,NA,0.544198881425785
"263","Hickok, Laurens",1798,"United States of America","https://www.wikidata.org/wiki/Special:EntityPage/Q1808043","",NA,NA,NA,3279,8,2,NA,NA,NA,0.0612679475511537
"264","Hillebrand ,  Joseph",1788,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97383","",NA,NA,NA,6448,100,4,NA,NA,NA,0.248668008195926
"265","Hinrichs, Hermann",1794,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q72080","",NA,NA,NA,3725,24,6,NA,NA,NA,0.158025408626885
"266","Hock ,  Carl",1808,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q88925","",NA,NA,NA,3129,15,3,NA,NA,NA,0.0844831206242201
"267","Hoffbauer, Johann",1766,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1427244","",NA,NA,NA,3505,16,2,NA,NA,NA,0.0736242450245431
"268","Hoffmann ,  Franz",1804,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1447281","",NA,NA,NA,2780,12,3,NA,NA,NA,0.0755697628175145
"269","Hofmann ,  Andreas",1752,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q98239","",NA,NA,NA,6163,32,2,NA,NA,NA,0.134064825730001
"270","Hotho, Heinrich",1802,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q72950","",NA,NA,NA,6325,42,7,NA,NA,NA,0.237736152222625
"271","Huber ,  Johann",1830,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q75037","",NA,NA,NA,3773,17,5,NA,NA,NA,0.133158261597615
"272","H%C3%BClsen, August",1765,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q762830","",NA,NA,NA,2646,22,3,3177,8,3,0.191536099212989
"273","Humboldt, Wilhelm",1767,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77888","",28742,797,59,93329,819,59,43182,266,59,7.5057065790117
"274","Ingleby, Clement",1823,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1100266","",NA,NA,NA,2247,7,3,NA,NA,NA,0.0615023631972073
"275","Jachmann, Reinhold",1767,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1030907","",NA,NA,NA,3675,21,1,NA,NA,NA,0.0637770505926485
"276","(P%C3%A4dagoge), Otto",1828,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q119793","",NA,NA,NA,3377,13,2,NA,NA,NA,0.0682901641229455
"277","Jakob, Ludwig",1759,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q91535","",NA,NA,NA,5209,25,4,NA,NA,NA,0.14707599475516
"278","Janet ,  Paul",1823,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q565381","",NA,NA,NA,3278,19,11,9941,47,11,0.62988511148711
"279","Janssen, Johann",1767,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19506616","",NA,NA,NA,11065,20,1,NA,NA,NA,0.182377178120318
"280","J%C3%A4sche, Gottlob",1762,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q12363061","",NA,NA,NA,3689,15,3,NA,NA,NA,0.0935527815602404
"281","Jordan, Jan",1818,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q95203","",NA,NA,NA,5162,26,4,NA,NA,NA,0.147401796251056
"282","Jouffroy, Th%C3%A9odore",1796,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q610240","",9226,32,6,2698,15,6,11836,45,6,0.745304484484664
"283","Justi ,  Carl",1832,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77314","",NA,NA,NA,6024,65,10,3753,15,10,0.555803367155302
"284","Justi, Karl",1767,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1380098","",NA,NA,NA,5179,52,3,NA,NA,NA,0.157903749698406
"285","Ka%C3%AFris, Theophilos",1784,"Greece","https://www.wikidata.org/wiki/Special:EntityPage/Q1247225","",NA,NA,NA,7223,20,8,NA,NA,NA,0.246401397638198
"286","Kalousek ,  Josef",1838,"Czech Republic","https://www.wikidata.org/wiki/Special:EntityPage/Q713838","",NA,NA,NA,8702,20,5,NA,NA,NA,0.216248489202486
"287","Kapp ,  Christian",1798,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1080550","",NA,NA,NA,3793,28,1,NA,NA,NA,0.0732971939896362
"288","Kapp ,  Ernst",1808,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q92219","",NA,NA,NA,10854,38,4,NA,NA,NA,0.252632483515633
"289","Karinski, Michail",1840,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q1483866","",NA,NA,NA,2803,10,6,1790,8,6,0.266190933761083
"290","Kerkapoly, K%C3%A1roly",1824,"Hungary","https://www.wikidata.org/wiki/Special:EntityPage/Q666259","",NA,NA,NA,11607,17,4,NA,NA,NA,0.24200082949641
