"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"3720","Aspa, Mario",1795,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3293350"," composer ",2429,10,6,NA,NA,NA,2058,9,6,0.533004742575392
"3721"," Busch ,  Volkmar ",1812,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q7940259"," composer ",1059,5,3,NA,NA,NA,NA,NA,NA,0.135002813863653
"3722","Buzzolla, Antonio",1815,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q601030"," composer ",2987,45,9,NA,NA,NA,NA,NA,NA,0.436556404472771
"3723","Calegari, Luigi",1780,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q633029"," composer ",1353,7,4,NA,NA,NA,NA,NA,NA,0.178487790897036
"3724","Campana, Fabio",1819,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4211694"," conductor ",15681,29,4,NA,NA,NA,NA,NA,NA,0.676288387898725
"3725","Carte, Richard",1808,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q20810611"," composer ",3132,4,1,NA,NA,NA,NA,NA,NA,0.139117014426675
"3726","Carulli, Gustavo",1801,"composer,","https://www.wikidata.org/wiki/Special:EntityPage/Q27468365"," composer ",18726,5,2,NA,NA,NA,NA,NA,NA,0.683327369074354
"3727","Casella, Felicita",1820,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q5441762"," singer ",2134,11,2,NA,NA,NA,NA,NA,NA,0.146509126580955
"3728","Casimiro, Joaquim",1808,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6206300"," composer ",794,2,2,NA,NA,NA,NA,NA,NA,0.091209919207746
"3729","Castellacci, Luigi",1797,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16857175"," mandolinist ",5284,12,1,NA,NA,NA,NA,NA,NA,0.219798112976419
"3730","Castil-Blaze, Castil-Blaze",1784,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2941422"," composer ",5421,52,5,NA,NA,NA,8744,74,5,0.911892822437212
"3731","Clark, Frederick",1840,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18526972"," composer ",3467,7,1,NA,NA,NA,NA,NA,NA,0.153886360286845
"3732","Coccon, Nicol%C3%B2",1826,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3876553"," organist ",2460,30,3,NA,NA,NA,5756,8,3,0.431127557911955
"3733","(organist), Robert",1768,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18534903"," organist ",1905,10,1,NA,NA,NA,NA,NA,NA,0.106416156604467
"3734","Cooke, Thomas",1782,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q18534935"," composer ",8510,20,2,NA,NA,NA,NA,NA,NA,0.367036784927423
"3735","Cormontan, Theodora",1840,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q7781644"," composer ",26591,21,3,NA,NA,NA,NA,NA,NA,0.992844271737629
"3736","Crouch, Frederick",1808,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5497599"," composer ",1984,34,1,NA,NA,NA,NA,NA,NA,0.139233512647569
"3737","Curmi, Alessandro",1801,"Maltese","https://www.wikidata.org/wiki/Special:EntityPage/Q4716331"," composer ",1843,10,2,NA,NA,NA,NA,NA,NA,0.135702181096746
"3738","Darr, Adam",1811,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q349104"," composer ",5269,19,3,NA,NA,NA,NA,NA,NA,0.290762137483792
"3739"," Ferrari ,  Serafino ",1824,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15435144"," conductor ",1600,6,3,NA,NA,NA,NA,NA,NA,0.154012124864803
"3740","Dickson, Ellen",1819,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5364812"," composer ",1264,13,1,NA,NA,NA,NA,NA,NA,0.0891634674864988
"3741","Dndesian, Yeghia",1834,"Armenian","https://www.wikidata.org/wiki/Special:EntityPage/Q8051137"," composer ",2293,3,5,NA,NA,NA,NA,NA,NA,0.235611328291257
"3742","Doubravsk%C3%BD, Franti%C5%A1ek",1790,"Czech","https://www.wikidata.org/wiki/Special:EntityPage/Q5492502"," composer ",1351,6,2,NA,NA,NA,NA,NA,NA,0.114522357669449
"3743"," Due ,  Alette ",1812,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q13411886"," singer ",1212,7,3,NA,NA,NA,NA,NA,NA,0.142541445605
"3744","Duranowski, August",1770,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q4820689"," composer ",1571,17,5,NA,NA,NA,1920,5,5,0.437121110527521
"3745"," Edholm ,  Lotten ",1839,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4945709"," composer ",2553,10,2,NA,NA,NA,NA,NA,NA,0.158996899164859
"3746"," Egeberg ,  Fredrikke ",1815,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q5499554"," composer ",2671,10,3,NA,NA,NA,NA,NA,NA,0.194188626829336
"3747","Eichberg, Julius",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q6309774"," composer ",4208,23,6,NA,NA,NA,NA,NA,NA,0.354949499741297
"3748","Ellerton, John",1801,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6245118"," composer ",5515,14,2,NA,NA,NA,NA,NA,NA,0.261216093899533
"3749","Gotha, Ernest",1818,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q213630"," military officer ",51650,288,19,NA,NA,NA,NA,NA,NA,2.65239762994613
"3750","Ferling, Franz",1796,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q4482986"," composer ",7995,9,2,NA,NA,NA,NA,NA,NA,0.33628659971514
"3751"," Ferrari ,  Carlotta ",1830,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3660160"," poet ",2375,7,7,NA,NA,NA,3959,10,7,0.626895418695928
"3752","Fesca, Friedrich",1789,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q325731"," composer ",3963,28,8,NA,NA,NA,5264,7,8,0.783724659269327
"3753","Fioravanti, Vincenzo",1799,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3507615"," composer ",7064,10,5,NA,NA,NA,11495,23,5,0.824645544708478
"3754","FitzGerald, Lord",1827,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6679840"," politician ",6588,38,2,NA,NA,NA,NA,NA,NA,0.326646055237993
"3755","Flowers, George",1811,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18593074"," composer ",5434,8,1,NA,NA,NA,NA,NA,NA,0.219681964196626
"3756","Fonseca, Ida",1802,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q5987043"," opera singer ",2632,12,2,NA,NA,NA,NA,NA,NA,0.164107630713191
"3757","Matons, Laureano",1825,"Czech","https://www.wikidata.org/wiki/Special:EntityPage/Q6499677"," composer ",1462,13,4,NA,NA,NA,NA,NA,NA,0.189620374397359
"3758","F%C3%BCrstenau, Moritz",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q325342"," composer ",8026,15,6,NA,NA,NA,NA,NA,NA,0.470140889736102
"3759","Gabriel, Virginia",1825,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7934272"," composer ",5511,21,2,NA,NA,NA,NA,NA,NA,0.269900600208689
"3760","Brancaleone, Antonino",1820,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619067"," composer ",5236,3,3,NA,NA,NA,NA,NA,NA,0.269529152875723
"3761"," Garcin ,  Jules ",1830,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2389353"," conductor ",7240,28,5,NA,NA,NA,11676,26,5,0.864293617738664
"3762","Gaul, Alfred",1837,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4723319"," conductor ",4824,22,2,NA,NA,NA,NA,NA,NA,0.248619891790625
"3763"," Gaztambide ,  Joaquín ",1822,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3177239"," conductor ",6681,16,9,NA,NA,NA,10245,26,9,1.05942916187255
"3764","Gerbi%C4%8D, Fran",1840,"Slovenian","https://www.wikidata.org/wiki/Special:EntityPage/Q5478142"," composer ",1110,9,2,NA,NA,NA,NA,NA,NA,0.110393453378586
"3765"," Gilmore ,  Patrick ",1829,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q3430910"," composer ",8034,111,5,NA,NA,NA,NA,NA,NA,0.559984788451161
"3766","Glover, John",1815,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q19666173"," choir director ",4119,18,1,NA,NA,NA,NA,NA,NA,0.189131441802412
"3767","Gobbaerts, Jean",1835,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q6171053"," composer ",2332,10,4,NA,NA,NA,NA,NA,NA,0.214386430328845
"3768","Goetz, Hermann",1840,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61841"," composer ",7490,70,15,NA,NA,NA,8335,28,15,1.50636362040877
"3769","Goria, Alexandre",1823,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q4720848"," composer ",5616,13,4,NA,NA,NA,NA,NA,NA,0.32591087982685
"3770","Graffigna, Achille",1816,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3604382"," conductor ",992,5,4,NA,NA,NA,NA,NA,NA,0.164124791045594
"3771","Grandval, Cl%C3%A9mence",1828,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2980557"," composer ",5520,33,5,NA,NA,NA,NA,NA,NA,0.379269223058617
"3772","Guernsey, Wellington",1817,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q17626733"," composer ",6061,17,1,NA,NA,NA,NA,NA,NA,0.25158802511552
"3773","Gurilyov, Lev",1770,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q6534718"," composer ",2399,8,1,NA,NA,NA,NA,NA,NA,0.120105246820963
"3774"," Gutmann ,  Adolphe ",1819,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2824698"," pianist ",3712,11,5,NA,NA,NA,4076,17,6,0.601845826142542
"3775","Bey, Hac%C4%B1",1831,"Circassian","https://www.wikidata.org/wiki/Special:EntityPage/Q1567295"," composer ",3448,17,4,NA,NA,NA,NA,NA,NA,0.259817534153896
"3776","Cronenthall, Louise",1836,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q6688769"," composer ",1845,8,2,NA,NA,NA,NA,NA,NA,0.133249015975903
"3777"," Holmberg ,  Emilie ",1821,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4954505"," singer ",3412,22,4,NA,NA,NA,NA,NA,NA,0.264933353631905
"3778"," Hartmann ,  Emma ",1807,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q5372831"," composer ",4517,17,3,NA,NA,NA,NA,NA,NA,0.263570637963855
"3779"," von Haxthausen ,  Aurore ",1830,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q1195436"," lady-in-waiting ",2349,7,3,NA,NA,NA,NA,NA,NA,0.179845803976047
"3780","Heinrich, Anthony",1781,"Swiss","https://www.wikidata.org/wiki/Special:EntityPage/Q2852919"," composer ",5281,36,4,NA,NA,NA,NA,NA,NA,0.343885726551409
"3781"," Heise ,  Peter ",1830,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q2075603"," composer ",2585,37,12,NA,NA,NA,6811,16,12,1.05475815734225
"3782","Hernando, Rafael",1822,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q5307877"," composer ",3657,6,5,NA,NA,NA,7583,14,5,0.615122830722735
"3783","Hill, Uri",1780,"Vermont","https://www.wikidata.org/wiki/Special:EntityPage/Q7900530"," composer ",1685,10,1,NA,NA,NA,NA,NA,NA,0.0991980749495585
"3784","Hodges, Faustina",1823,"English-American","https://www.wikidata.org/wiki/Special:EntityPage/Q1398729"," composer ",2501,17,2,NA,NA,NA,NA,NA,NA,0.166106551294762
"3785","Holland, Justin",1819,"American","https://www.wikidata.org/wiki/Special:EntityPage/Q1113230"," composer ",13837,21,2,NA,NA,NA,NA,NA,NA,0.543072181384889
"3786","(musician), William",1812,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q24088318"," pianist ",1777,11,2,NA,NA,NA,NA,NA,NA,0.134796148622764
"3787","H%C3%B6lzel, Gustav",1813,"Austro-Hungarian","https://www.wikidata.org/wiki/Special:EntityPage/Q15440981"," singer ",5392,27,2,NA,NA,NA,NA,NA,NA,0.273552626357563
"3788","Hommann, Charles",1803,"American","https://www.wikidata.org/wiki/Special:EntityPage/Q5079101"," composer ",3407,8,1,NA,NA,NA,NA,NA,NA,0.153177184585269
"3789","Hudleston, Josiah",1799,"Anglo-Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q20811019"," composer ",5915,6,1,NA,NA,NA,NA,NA,NA,0.232944531406241
"3790"," Jensen ,  Niels ",1802,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q457378"," composer ",1513,6,5,NA,NA,NA,NA,NA,NA,0.21379812394587
"3791","Jim%C3%A9nez, Jos%C3%A9",1823,"Cuban","https://www.wikidata.org/wiki/Special:EntityPage/Q6279401"," composer ",3575,15,1,NA,NA,NA,NA,NA,NA,0.16750491837008
"3792","Kainerstorfer, Clotilde",1833,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q5135591"," composer ",2031,8,2,NA,NA,NA,NA,NA,NA,0.139351575920507
"3793","Kayser, Heinrich",1815,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3129481"," composer ",1067,4,2,NA,NA,NA,NA,NA,NA,0.102685686397224
"3794","Kearns, William",1794,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q17984598"," conductor ",3461,10,1,NA,NA,NA,NA,NA,NA,0.157467679581907
"3795","Klemczy%C5%84ski, Julian",1807,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q15429225"," composer ",9402,17,1,NA,NA,NA,NA,NA,NA,0.361204437883918
"3796","Knapton, Philip",1788,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18674341"," composer ",3397,8,2,NA,NA,NA,NA,NA,NA,0.184169301105072
"3797","Krall, Johann",1803,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q21228033"," composer ",20011,10,1,NA,NA,NA,NA,NA,NA,0.700464276803397
"3798","Krenn, Franz",1816,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q695347"," composer ",2330,27,9,NA,NA,NA,NA,NA,NA,0.392331531489438
"3799","Kuhe, Wilhelm",1823,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q8002219"," composer ",6972,24,1,NA,NA,NA,NA,NA,NA,0.290293189216679
"3800","Fage, Adrien",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3811544"," musicologist ",2614,13,4,NA,NA,NA,6225,19,4,0.515861445438032
"3801","Hye, Louise",1810,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q11876292"," composer ",1770,13,3,NA,NA,NA,NA,NA,NA,0.16840547757375
"3802","Labelle, Jean-Baptiste",1825,"Canadian","https://www.wikidata.org/wiki/Special:EntityPage/Q6168938"," conductor ",3900,15,2,NA,NA,NA,NA,NA,NA,0.209488204682584
"3803"," Lacombe ,  Paul ",1837,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q106933715"," composer ",12775,25,6,NA,NA,NA,NA,NA,NA,0.638546945320808
"3804","Lacy, Michael",1795,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q2438835"," composer ",1944,14,2,NA,NA,NA,NA,NA,NA,0.144053504855549
"3805"," Lambert ,  Charles ",1828,"black","https://www.wikidata.org/wiki/Special:EntityPage/Q1065373"," composer ",3381,17,3,NA,NA,NA,NA,NA,NA,0.226299089054875
"3806"," Lambert ,  Sidney ",1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q7509188"," composer ",2779,11,2,NA,NA,NA,NA,NA,NA,0.167671229614663
"3807","Lamberti, Luigi",1769,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q6700059"," composer ",2188,3,2,NA,NA,NA,NA,NA,NA,0.138205701352698
"3808","Lambillotte, Louis",1796,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3262430"," Catholic priest ",8650,11,6,NA,NA,NA,NA,NA,NA,0.485576425976428
"3809","Lavigueur, C%C3%A9lestin",1831,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3010086"," pianist ",2044,6,2,NA,NA,NA,NA,NA,NA,0.137259314882409
"3810","Lebert, Sigmund",1821,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q70109"," pianist ",2018,8,7,NA,NA,NA,NA,NA,NA,0.295526108616032
"3811","Lebrun, Sophie",1781,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3490979"," pianist ",1910,10,3,NA,NA,NA,NA,NA,NA,0.169220626195768
"3812"," Lemoine ,  Henry ",1786,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1606982"," publisher ",3277,41,6,NA,NA,NA,NA,NA,NA,0.347072946961021
"3813","Leschetizky, Theodor",1830,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q362340"," pianist ",10879,139,21,NA,NA,NA,5621,78,21,2.17121505347858
"3814","Levi, Samuele",1813,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7413023"," composer ",919,9,1,NA,NA,NA,NA,NA,NA,0.072806634983162
"3815","Lichner, Heinrich",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q72136"," composer ",1166,13,6,NA,NA,NA,NA,NA,NA,0.242549195906264
"3816"," Liebmann ,  Helene ",1795,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q92192"," composer ",1790,10,4,NA,NA,NA,NA,NA,NA,0.196603701888117
"3817","Limmer, Franz",1808,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q3083124"," composer ",6354,10,3,NA,NA,NA,NA,NA,NA,0.31502587562491
"3818","Limnander, Armand",1814,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q4792681"," composer ",8074,9,5,NA,NA,NA,9547,12,5,0.792914141120565
"3819"," Lindsay ,  Maria ",1827,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6761364"," composer ",2276,10,1,NA,NA,NA,NA,NA,NA,0.118588467031607
"3820","Litta, Giulio",1822,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15435200"," composer ",859,11,1,NA,NA,NA,NA,NA,NA,0.0733568513040754
"3821"," Loder ,  Edward ",1809,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5344199"," conductor ",10355,42,4,NA,NA,NA,2743,12,4,0.726553719650343
"3822","Loder, George",1816,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18671310"," conductor ",4192,14,1,NA,NA,NA,NA,NA,NA,0.186488964443401
"3823"," Löfman ,  Henriette ",1784,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4964564"," composer ",607,7,3,NA,NA,NA,NA,NA,NA,0.122691721054003
"3824","Logier, Johann",1777,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q318065"," composer ",4107,32,4,NA,NA,NA,NA,NA,NA,0.300329849993896
"3825","Lover, Samuel",1797,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q3946632"," author ",4753,57,2,NA,NA,NA,NA,NA,NA,0.290369140770948
"3826","Mabellini, Teodulo",1817,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3983927"," composer ",73810,21,9,NA,NA,NA,3092,12,9,3.10526130667416
"3827","Macfarren, Emma",1824,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5372901"," composer ",2579,13,1,NA,NA,NA,NA,NA,NA,0.132307910105608
"3828","Macfarren, Walter",1826,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18954633"," pianist ",4830,21,4,NA,NA,NA,NA,NA,NA,0.310197778821504
"3829","Macirone, Clara",1821,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5125932"," composer ",2164,14,2,NA,NA,NA,NA,NA,NA,0.151271586510457
"3830","Magnus, D%C3%A9sir%C3%A9",1828,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q5320262"," composer ",13384,15,1,NA,NA,NA,NA,NA,NA,0.489332931792774
"3831","Malibran, Maria",1808,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q232783"," singer ",13846,166,25,NA,NA,NA,NA,NA,NA,1.44634416603555
"3832","Mandanici, Placido",1799,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3906142"," musician ",1177,10,4,NA,NA,NA,NA,NA,NA,0.176491501640578
"3833","Mangold, Carl",1813,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q878871"," composer ",3745,5,6,NA,NA,NA,NA,NA,NA,0.31708966239911
"3834","Marchesi, Tommaso",1773,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15512703"," composer ",669,8,2,NA,NA,NA,3093,6,2,0.229177082551198
"3835"," Masson ,  Elizabeth ",1806,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5363173"," singer ",1322,8,3,NA,NA,NA,NA,NA,NA,0.147409878454944
"3836"," Meyer ,  Charles ",1799,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q4274803"," composer ",4512,13,4,NA,NA,NA,NA,NA,NA,0.289689233704039
"3837","Ma%C3%BDr, Jan",1818,"Czech","https://www.wikidata.org/wiki/Special:EntityPage/Q6149599"," opera singer ",4165,15,4,NA,NA,NA,NA,NA,NA,0.280823134411504
"3838"," Mermet ,  Auguste ",1810,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2871316"," composer ",4300,19,3,NA,NA,NA,2079,30,3,0.472038228635716
"3839","Mezzacapo, Eduardo",1832,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16059708"," mandolinist ",5295,12,1,NA,NA,NA,NA,NA,NA,0.220159017059165
"3840","Miceli, Giorgio",1836,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16677098"," mandolinist ",3753,6,3,NA,NA,NA,NA,NA,NA,0.224650896696698
"3841","Michael, David",1751,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q5237730"," composer ",2350,19,1,NA,NA,NA,NA,NA,NA,0.132350895427028
"3842","Milanollo, Milanollo",1827,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q106483606"," composer ",41208,46,7,NA,NA,NA,NA,NA,NA,1.6291858239063
"3843","Miry, Karel",1823,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3076542"," conductor ",4463,30,5,NA,NA,NA,3831,14,5,0.605985487139353
"3844","Molloy, James",1837,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q15498202"," composer ",5027,27,1,NA,NA,NA,NA,NA,NA,0.230256961562347
"3845","Mombelli, Domenico",1755,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19998292","",2496,15,2,NA,NA,NA,NA,NA,NA,0.163423719939444
"3846","Monasterio, Jes%C3%BAs",1836,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1993243"," violinist ",8635,8,9,NA,NA,NA,8008,19,9,1.0554919114986
"3847","Monsell, John",1811,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6256574"," composer ",5318,14,1,NA,NA,NA,NA,NA,NA,0.223432418731702
"3848","Montero, Jos%C3%A9",1832,"Venezuelan","https://www.wikidata.org/wiki/Special:EntityPage/Q974138"," composer ",2624,19,2,NA,NA,NA,NA,NA,NA,0.172660899174076
"3849","(composer), Giovanni",1777,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3767776"," composer ",3055,9,3,NA,NA,NA,NA,NA,NA,0.205528068240868
"3850","Moscuzza, Vincenzo",1827,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7932247"," composer ",1104,10,3,NA,NA,NA,NA,NA,NA,0.14277619976915
"3851","Mosel, Ignaz",1772,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q1426886"," conductor ",4216,4,4,NA,NA,NA,NA,NA,NA,0.268643104729575
"3852","Mounsey, Ann",1811,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4766585"," composer ",2161,15,1,NA,NA,NA,NA,NA,NA,0.121112339006262
"3853"," Müller ,  Alexander ",1808,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q4309990"," composer ",2472,7,2,NA,NA,NA,NA,NA,NA,0.152561156669901
"3854","Muzio, Emanuele",1821,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2061224"," conductor ",5648,23,6,NA,NA,NA,4908,17,6,0.726390496724135
"3855","Nathan, Isaac",1790,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6076851"," composer ",12265,75,5,NA,NA,NA,NA,NA,NA,0.653463509650245
"3856","Naue, Johann",1787,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1693632"," composer ",2872,6,3,NA,NA,NA,NA,NA,NA,0.195745760614998
"3857"," Netzel ,  Laura ",1839,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4989335"," conductor ",2644,17,6,NA,NA,NA,NA,NA,NA,0.296079148932377
"3858","Neuland, Wilhelm",1806,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2574322"," musician ",6458,6,2,NA,NA,NA,NA,NA,NA,0.282080280449518
"3859","Nicholds, Joseph",1785,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6285808"," composer ",9854,8,1,NA,NA,NA,NA,NA,NA,0.364699786536141
"3860","Niewiarowska-Brzozowska, Julia",1827,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q6306613"," composer ",1323,9,1,NA,NA,NA,NA,NA,NA,0.0860616576585388
"3861","Novello, Alfred",1810,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q16059897"," composer ",6323,12,3,NA,NA,NA,NA,NA,NA,0.316527566345788
"3862","Novello, Vincent",1781,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2526705"," musician ",5683,59,8,NA,NA,NA,NA,NA,NA,0.511321991381835
"3863","Oakeley, Herbert",1830,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5735173"," conductor ",3702,21,5,NA,NA,NA,3776,3,5,0.539275146178158
"3864"," Oberthür ,  Karl ",1819,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q18923331"," composer ",5345,11,2,NA,NA,NA,NA,NA,NA,0.251860309280545
"3865","O%27Kelly, George",1831,"Franco-Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q21834815"," composer ",11683,9,1,NA,NA,NA,NA,NA,NA,0.425967684680571
"3866","O%27Kelly, Joseph",1828,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17150376"," composer ",22067,32,3,NA,NA,NA,17256,9,3,1.28131922210514
"3867","(composer), Arthur",1834,"Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q17984779"," composer ",8839,16,3,NA,NA,NA,NA,NA,NA,0.40411374099824
"3868","d%27Orozco, Mathilda",1796,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4971348"," writer ",4340,22,4,NA,NA,NA,NA,NA,NA,0.29538053443079
"3869","Ortega, Aniceto",1825,"Mexican","https://www.wikidata.org/wiki/Special:EntityPage/Q4764494"," composer ",6145,28,4,NA,NA,NA,NA,NA,NA,0.362157965598041
