"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"1227","Greiff, Johann",1693,"","https://www.wikidata.org/wiki/Special:EntityPage/Q1693843"," sculptor ",NA,NA,NA,NA,NA,NA,1524,6,2,0.0847551005416621
"1228","Hardy, Caspar",1726,"","https://www.wikidata.org/wiki/Special:EntityPage/Q2941151"," presbyter ",NA,NA,NA,NA,NA,NA,950,4,2,0.0588760254423736
"1229","Mangoldt, Franz",1695,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q825555"," sculptor ",NA,NA,NA,NA,NA,NA,5726,10,3,0.270069793727477
"1230","Martersteck, Jean",1691,"","https://www.wikidata.org/wiki/Special:EntityPage/Q1695432"," sculptor ",NA,NA,NA,NA,NA,NA,5191,12,2,0.224483883837267
"1231","Melchior, Johann",1747,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1695799"," sculptor ",NA,NA,NA,NA,NA,NA,3791,9,4,0.240581654843544
"1232","Platzer, Ignaz",1717," Kingdom of Bohemia ","https://www.wikidata.org/wiki/Special:EntityPage/Q96120"," sculptor ",NA,NA,NA,NA,NA,NA,2754,15,6,0.302264693742647
"1233"," Schweigel ,  Andreas ",1735,"","https://www.wikidata.org/wiki/Special:EntityPage/Q500617"," sculptor ",NA,NA,NA,NA,NA,NA,2875,2,3,0.148835850816828
"1234","S%C3%B6ntgen, Johann",1719,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3180593"," sculptor ",NA,NA,NA,NA,NA,NA,2134,15,1,0.102163893802281
"1235","Sporer, Fid%C3%A8le",1731,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1411229"," sculptor ",NA,NA,NA,NA,NA,NA,2307,7,2,0.113528783472735
"1236","Tietz, Ferdinand",1708,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q349313"," sculptor ",NA,NA,NA,NA,NA,NA,2855,12,3,0.185971790522288
"1237"," Q21125799 ,  Michel ",1736,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3856376"," ceramist ",NA,NA,NA,NA,NA,NA,3093,5,6,0.275312408022421
"1238","Attiret, Claude-Fran%C3%A7ois",1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2976696"," sculptor ",NA,NA,NA,NA,NA,NA,4592,12,2,0.205361599394776
"1239","Bacari, Louis-Antoine",1755,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3260333"," sculptor ",NA,NA,NA,NA,NA,NA,1851,3,2,0.0838618199756666
"1240"," Blaise ,  Barthélémy ",1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q47492704"," sculptor ",NA,NA,NA,NA,NA,NA,8864,6,1,0.283013289599923
"1241","Besan%C3%A7on, Antoine",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853676"," sculptor ",NA,NA,NA,NA,NA,NA,8115,8,2,0.302718959431384
"1242","Boichot, Guillaume",1735,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3119696"," sculptor ",NA,NA,NA,NA,NA,NA,8647,41,2,0.444357921221687
"1243","Boquet, Simon-Louis",1743,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17639315"," sculptor ",NA,NA,NA,NA,NA,NA,2323,7,1,0.0779779387132908
"1244","Bouchardon, Jacques-Philippe",1711,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2340040"," sculptor ",NA,NA,NA,NA,NA,NA,4944,8,5,0.309673840431086
"1245","Boudard, Jean",1710,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3170527"," sculptor ",NA,NA,NA,NA,NA,NA,6999,12,3,0.318263521289706
"1246"," Bousseau ,  Jacques ",1681,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3158368"," sculptor ",NA,NA,NA,NA,NA,NA,9949,11,2,0.372599312919288
"1247","Brenet, Andr%C3%A9",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968097"," sculptor ",NA,NA,NA,NA,NA,NA,2527,5,1,0.0769354868130974
"1248"," Breton ,  Luc ",1731,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3264752"," sculptor ",NA,NA,NA,NA,NA,NA,3794,32,2,0.255435329210689
"1249","Brion, Pierre-Gaston",1767,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383076"," wood engraver ",NA,NA,NA,NA,NA,NA,5035,7,1,0.164554959427875
"1250","Cabirol, Barth%C3%A9lemy",1737,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17621792"," sculptor ",NA,NA,NA,NA,NA,NA,8224,6,1,0.262582134269048
"1251","Beaupr%C3%A9, Jean-Baptiste",1758,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q8301957"," sculptor ",NA,NA,NA,NA,NA,NA,9319,10,1,0.312648329416787
"1252","Callamard, Charles",1769,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q539634"," sculptor ",NA,NA,NA,NA,NA,NA,7074,9,2,0.273263849669462
"1253","Canlers, Charles-Stanislas",1764,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958309"," sculptor ",NA,NA,NA,NA,NA,NA,5166,7,1,0.168736961534664
"1254","Carbonneaux, Auguste-Jean-Marie",1769,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q18736255"," bronze sculpture ",NA,NA,NA,NA,NA,NA,5339,16,1,0.208256730188635
"1255"," Carpentier ,  Jean-Baptiste ",1726,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q14628533"," sculptor ",NA,NA,NA,NA,NA,NA,6460,31,1,0.300704795662196
"1256","Cayot, Claude-Augustin",1677,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2976668"," sculptor ",NA,NA,NA,NA,NA,NA,1414,6,2,0.081243495719168
"1257","Challe, Simon",1719,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3484233"," sculptor ",NA,NA,NA,NA,NA,NA,3379,10,1,0.1230216690021
"1258"," Charpentier ,  René ",1680,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q641978"," sculptor ",NA,NA,NA,NA,NA,NA,2719,22,2,0.18334295968131
"1259"," Collet ,  Yves ",1761,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3573570"," sculptor ",NA,NA,NA,NA,NA,NA,5492,17,2,0.252980118233594
"1260"," Corneille ,  Barthélémy ",1760,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968100"," sculptor ",NA,NA,NA,NA,NA,NA,2631,3,1,0.0727006668924549
"1261"," Cousin ,  Guillaume ",1705,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3119775"," sculptor ",NA,NA,NA,NA,NA,NA,2291,7,2,0.113018004589463
"1262","Cyffl%C3%A9, Paul-Louis",1724,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q2626266"," sculptor ",NA,NA,NA,NA,NA,NA,24657,14,3,0.889526749002549
"1263","Danezan, Jean-Baptiste",1733,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q936547"," sculptor ",NA,NA,NA,NA,NA,NA,751,1,2,0.0411908890888146
"1264","Dardel, Robert-Guillaume",1749,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968101"," sculptor ",NA,NA,NA,NA,NA,NA,4137,10,1,0.147219818597105
"1265","Defrance, Jean-Pierre",1694,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3169184"," architect ",NA,NA,NA,NA,NA,NA,43791,12,2,1.45673793973069
"1266","Delarue, Louis-F%C3%A9lix",1730,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3260531"," sculptor ",NA,NA,NA,NA,NA,NA,1205,9,2,0.0859037705492939
"1267","Delaville, Louis",1763,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3261684"," sculptor ",NA,NA,NA,NA,NA,NA,5277,7,1,0.172280490037363
"1268"," Deschamps ,  Joseph ",1743,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3184841"," sculptor ",NA,NA,NA,NA,NA,NA,2538,20,1,0.133948267259671
"1269"," Dubois ,  Louis ",1732,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3261770"," sculptor ",NA,NA,NA,NA,NA,NA,1152,5,1,0.0330404265319201
"1270","Dubut, Charles-Claude",1687,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1063955"," sculptor ",NA,NA,NA,NA,NA,NA,2787,1,3,0.142249125627878
"1271"," Dumont ,  Jacques ",1761,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3157914"," sculptor ",NA,NA,NA,NA,NA,NA,6878,22,5,0.424298416579943
"1272"," Dumont ,  Pierre ",1650,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2420090"," sculptor ",NA,NA,NA,NA,NA,NA,605,4,3,0.0839239794145396
"1273","Duparc, Antoine",1698,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q631215"," sculptor ",NA,NA,NA,NA,NA,NA,9395,15,2,0.370023359409819
"1274","Dupasquier, Antoine-L%C3%A9onard",1748,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19060351"," sculptor ",NA,NA,NA,NA,NA,NA,5961,12,1,0.21300349395201
"1275"," Dupuis ,  Jean-Baptiste ",1698,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3164055"," sculptor ",NA,NA,NA,NA,NA,NA,6815,15,1,0.251598640839512
"1276","Fauconnet, Augustin",1700,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q50989742"," sculptor ",NA,NA,NA,NA,NA,NA,2804,5,1,0.085778346229742
"1277","Ferr%C3%A8re, Dominique",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3035149"," sculptor ",NA,NA,NA,NA,NA,NA,2300,16,1,0.111240666047182
"1278","Flatters, Jean-Jacques",1786,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3166260"," sculptor ",NA,NA,NA,NA,NA,NA,4805,9,4,0.2729522665709
"1279","Francin, Claude-Clair",1702,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1096722"," sculptor ",NA,NA,NA,NA,NA,NA,3891,10,2,0.175428216909516
"1280","Fr%C3%A9ret, Fran%C3%A7ois-Armand",1758,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3083293"," sculptor ",NA,NA,NA,NA,NA,NA,1689,5,1,0.0501834428017325
"1281"," Gérard ,  Antoine ",1760,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968107"," sculptor ",NA,NA,NA,NA,NA,NA,5603,12,1,0.201574816438802
"1282","Gillet, Nicolas-Fran%C3%A7ois",1712,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3339957"," sculptor ",NA,NA,NA,NA,NA,NA,4493,18,4,0.296989050325693
"1283"," Guay ,  Jacques ",1711,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3159045"," Q3109381 ",NA,NA,NA,NA,NA,NA,1583,5,2,0.0828611563427722
"1284","Guibal, Barth%C3%A9lemy",1699,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2885963"," sculptor ",NA,NA,NA,NA,NA,NA,3644,25,1,0.188143064220615
"1285"," Guibert ,  Honoré ",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3140223"," sculptor ",NA,NA,NA,NA,NA,NA,1468,9,2,0.0942996984430755
"1286"," Guichard ,  Louis-Marie ",1770,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16334601"," sculptor ",NA,NA,NA,NA,NA,NA,22046,12,2,0.762557513683993
"1287","Guyard, Laurent",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19721385"," sculptor ",NA,NA,NA,NA,NA,NA,1712,6,1,0.0546951287773908
"1288","Haumont, Pierre-Fran%C3%A7ois",1772,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383040"," sculptor ",NA,NA,NA,NA,NA,NA,1514,8,2,0.0919907464015272
"1289"," Hubac ,  Joseph ",1776,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3185267"," sculptor ",NA,NA,NA,NA,NA,NA,5189,13,1,0.192135854165097
"1290","Jadoulle, Marin-Nicolas",1736,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3293107"," sculptor ",NA,NA,NA,NA,NA,NA,3985,16,1,0.165032067191752
"1291","Jayet, Cl%C3%A9ment",1731,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16969492"," sculptor ",NA,NA,NA,NA,NA,NA,1299,7,1,0.0452880901838902
"1292","Jeuffroy, Romain-Vincent",1749,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3440576"," sculptor ",NA,NA,NA,NA,NA,NA,3165,6,2,0.137141859757235
"1293","Labroise, Dominique",1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q13433552"," sculptor ",NA,NA,NA,NA,NA,NA,1178,4,1,0.0300930008862818
"1294","Labroise, Joseph",1761,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3185189"," sculptor ",NA,NA,NA,NA,NA,NA,1993,3,2,0.0883949825647046
"1295","Lain%C3%A9, Michel",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3310077"," sculptor ",NA,NA,NA,NA,NA,NA,1022,5,2,0.064951971748052
"1296","Lange, Bernard",1754,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2898176"," sculptor ",NA,NA,NA,NA,NA,NA,29448,21,2,1.03285356653624
"1297","Larchev%C3%AAque, Pierre",1721,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q3385474"," sculptor ",NA,NA,NA,NA,NA,NA,3376,11,4,0.234888210220589
"1298"," Lemoyne ,  Jean-Baptiste ",1704,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q507800"," sculptor ",4390,317,8,NA,NA,NA,7406,60,8,1.83502075167545
"1299","Lhuillier, Nicolas",1736,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q20991635"," sculptor ",NA,NA,NA,NA,NA,NA,2586,7,1,0.0863738666070725
"1300","Lorta, Jean-Fran%C3%A7ois",1752,"","https://www.wikidata.org/wiki/Special:EntityPage/Q29261576"," painter ",NA,NA,NA,NA,NA,NA,4528,5,1,0.140814770902288
"1301","Montigny, Jean-Robert-Nicolas",1747,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3169937"," sculptor ",NA,NA,NA,NA,NA,NA,4431,7,1,0.145273056584362
"1302"," Lucas ,  François ",1736,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17452761"," sculptor ",NA,NA,NA,NA,NA,NA,4377,27,2,0.255159628115134
"1303"," Luce ,  Louis ",1695,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3837578"," engraver ",NA,NA,NA,NA,NA,NA,1852,9,2,0.106558391641601
"1304"," Masson ,  François ",1745,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3085324"," sculptor ",NA,NA,NA,NA,NA,NA,9747,15,1,0.345198871199085
"1305"," Mercier ,  André ",1680,"","https://www.wikidata.org/wiki/Special:EntityPage/Q15968110"," cabinetmaker ",NA,NA,NA,NA,NA,NA,4079,9,1,0.14159080381429
"1306","Michallon, Claude",1752,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2977815"," sculptor ",NA,NA,NA,NA,NA,NA,4037,8,2,0.172534191557463
"1307"," Michel ,  Roberto ",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3436942"," sculptor ",NA,NA,NA,NA,NA,NA,4115,9,2,0.178801679944368
"1308"," Milhomme ,  François ",1758,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3085367"," sculptor ",NA,NA,NA,NA,NA,NA,4449,18,2,0.223461161111263
"1309"," Mouton ,  Antoine ",1765,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968106"," sculptor ",NA,NA,NA,NA,NA,NA,5109,15,1,0.197136842410647
"1310","Norblin, Alexandre-Jean-Constantin",1777,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q4307618"," sculptor ",NA,NA,NA,NA,NA,NA,4583,5,2,0.178632196956251
"1311","Parent, Aubert",1753,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q20750946"," sculptor ",NA,NA,NA,NA,NA,NA,2531,5,2,0.113124805176631
"1312","Perrache, Antoine",1726,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853531"," engineer ",NA,NA,NA,NA,NA,NA,6600,37,3,0.399962006161986
"1313"," Pigalle ,  Jean-Baptiste ",1714,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q529623"," sculptor ",NA,NA,NA,NA,NA,NA,11758,107,19,1.40603122010706
"1314"," Pigalle ,  Jean-Pierre ",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968109"," sculptor ",NA,NA,NA,NA,NA,NA,2885,5,1,0.088364164326306
"1315","Pilon, Louis-Jacques",1741,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968105"," sculptor ",NA,NA,NA,NA,NA,NA,2447,3,1,0.0668267097348283
"1316"," Pineau ,  Nicolas ",1684,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3340688"," sculptor ",NA,NA,NA,NA,NA,NA,8559,31,2,0.403774224054142
"1317","Tour, Jacques",1707,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q647278"," goldsmith ",NA,NA,NA,NA,NA,NA,5838,18,3,0.303864776558019
"1318","Roguier, Henri-Victor",1758,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15968108"," sculptor ",NA,NA,NA,NA,NA,NA,7399,7,1,0.240022539431296
"1319"," Rosset ,  Joseph ",1706,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15971335"," sculptor ",NA,NA,NA,NA,NA,NA,22232,6,1,0.709769046573583
"1320"," Rousseau ,  Jules ",1710,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188325"," sculptor ",NA,NA,NA,NA,NA,NA,1272,18,2,0.122039629101589
"1321","Serm%C3%A9zy, Cl%C3%A9mence",1767,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17352296"," sculptor ",NA,NA,NA,NA,NA,NA,25176,14,1,0.833971891743248
"1322","Slodtz, Paul-Ambroise",1702,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3370234"," sculptor ",NA,NA,NA,NA,NA,NA,3519,17,2,0.18999469719013
"1323","Surugue, Pierre-%C3%89tienne",1698,"","https://www.wikidata.org/wiki/Special:EntityPage/Q37998441"," sculptor ",NA,NA,NA,NA,NA,NA,3012,5,1,0.0924184717122766
"1324","II, Jean-Baptiste",1665,"","https://www.wikidata.org/wiki/Special:EntityPage/Q21634596"," sculptor ",NA,NA,NA,NA,NA,NA,3111,5,1,0.0955789160525213
"1325","Vallastre, Jean",1765,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3174933"," sculptor ",NA,NA,NA,NA,NA,NA,10400,15,1,0.366045034372618
"1326","Verberckt, Jacques",1704,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3160152"," sculptor ",NA,NA,NA,NA,NA,NA,3592,20,1,0.167595826195206
"1327","Vimeux, Jacques-Firmin",1740,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3157917"," sculptor ",NA,NA,NA,NA,NA,NA,3493,8,2,0.155167709526218
"1328","Bocciardo, Pasquale",1719,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3367790"," sculptor ",NA,NA,NA,NA,NA,NA,3066,10,3,0.185152804383526
"1329","Bossi, Antonio",1699,"","https://www.wikidata.org/wiki/Special:EntityPage/Q602235"," artist ",NA,NA,NA,NA,NA,NA,1351,13,3,0.141736016825686
"1330","Bruschi, Gaspero",1710,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3098848"," sculptor ",NA,NA,NA,NA,NA,NA,1176,6,2,0.0736456598304988
"1331","Casaregi, Andrea",1741,"","https://www.wikidata.org/wiki/Special:EntityPage/Q2846313"," sculptor ",NA,NA,NA,NA,NA,NA,1079,6,1,0.0344874392079468
"1332"," Giuliani ,  Giovanni ",1664," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q89642"," sculptor ",NA,NA,NA,NA,NA,NA,3175,8,3,0.181077602863906
"1333","Perego, Giuseppe",1701,"","https://www.wikidata.org/wiki/Special:EntityPage/Q21872219"," sculptor ",NA,NA,NA,NA,NA,NA,570,11,1,0.0371254926386346
"1334","Laboureur, Francesco",1767,"","https://www.wikidata.org/wiki/Special:EntityPage/Q24287557"," sculptor ",NA,NA,NA,NA,NA,NA,7168,4,1,0.221315845311194
"1335","Ladatte, Fran%C3%A7ois",1706,"","https://www.wikidata.org/wiki/Special:EntityPage/Q634849"," sculptor ",NA,NA,NA,NA,NA,NA,2892,5,4,0.196772501015886
"1336","Marchionni, Carlo",1702,"","https://www.wikidata.org/wiki/Special:EntityPage/Q2261618"," architect ",NA,NA,NA,NA,NA,NA,4478,10,7,0.374475535403134
"1337","Nini, Jean-Baptiste",1717,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3164318"," medallist ",NA,NA,NA,NA,NA,NA,6347,10,2,0.253832775491751
"1338","Peschiera, Ignazio",1777,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3148245"," sculptor ",NA,NA,NA,NA,NA,NA,1925,4,1,0.0539399899990379
"1339","(sculpteur), Antonio",1684,"","https://www.wikidata.org/wiki/Special:EntityPage/Q2857402"," painter ",NA,NA,NA,NA,NA,NA,826,7,1,0.0301881894471652
"1340","Ravaschio, Francesco",1743,"","https://www.wikidata.org/wiki/Special:EntityPage/Q2379759"," sculptor ",NA,NA,NA,NA,NA,NA,1438,6,1,0.0459480404013598
"1341"," Ricci ,  Stefano ",1765,"","https://www.wikidata.org/wiki/Special:EntityPage/Q16189583"," sculptor ",NA,NA,NA,NA,NA,NA,2146,9,1,0.0798823299790055
"1342"," Salvi ,  Nicola ",1697,"","https://www.wikidata.org/wiki/Special:EntityPage/Q1986231"," architect ",NA,NA,NA,NA,NA,NA,1201,21,10,0.419598360941664
"1343","Sanfelice, Ferdinando",1675,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3068734"," architect ",2487,33,4,NA,NA,NA,7271,44,4,0.799886750857885
"1344","Sanmartino, Giuseppe",1720,"","https://www.wikidata.org/wiki/Special:EntityPage/Q154358"," sculptor ",NA,NA,NA,NA,NA,NA,3150,28,7,0.400074832048756
"1345","Ticciati, Girolamo",1676,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3107700"," sculptor ",NA,NA,NA,NA,NA,NA,2688,5,3,0.154198446611453
"1346","Traverso, Nicol%C3%B2",1745,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3341198"," sculptor ",NA,NA,NA,NA,NA,NA,1628,9,2,0.0994074872757942
"1347","Viva, Angelo",1748,"","https://www.wikidata.org/wiki/Special:EntityPage/Q3617272"," sculptor ",NA,NA,NA,NA,NA,NA,2088,10,2,0.117869821500816
"1348","Costenoble, Karl",1837," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q1730676"," sculptor ",NA,NA,NA,NA,NA,NA,1615,4,2,0.0801052727783612
"1349","Demuth-Malinovski, Vassili",1779,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q2420561"," sculptor ",NA,NA,NA,NA,NA,NA,2894,18,7,0.354127956606857
"1350"," Gasser ,  Hans ",1817," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q877357"," painter ",NA,NA,NA,NA,NA,NA,3332,8,5,0.258212867941443
"1351","Kessels, Mathieu",1784,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q353336"," sculptor ",NA,NA,NA,NA,NA,NA,1811,9,5,0.213434391681364
"1352","Melnitzky, Franz",1822," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q1448251"," sculptor ",NA,NA,NA,NA,NA,NA,1822,4,2,0.0867134745806911
"1353","M%C3%A9lot, %C3%89gide",1816,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3580162"," sculptor ",NA,NA,NA,NA,NA,NA,1886,14,1,0.090469379780612
"1354","Poelaert, Victor",1820,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3557510"," sculptor ",NA,NA,NA,NA,NA,NA,3615,16,1,0.15322030551609
"1355","Wiener, L%C3%A9opold",1823,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q2519413"," sculptor ",NA,NA,NA,NA,NA,NA,3379,16,5,0.289932811558694
"1356","Wyatt, Richard",1795,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7326820"," sculptor ",NA,NA,NA,NA,NA,NA,3024,2,3,0.153592479167298
"1357","Albrecht, Karl",1834,"","https://www.wikidata.org/wiki/Special:EntityPage/Q49150813","",NA,NA,NA,NA,NA,NA,2023,2,1,0.0495136279971683
"1358"," Calandrelli ,  Alexander ",1834,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q569182"," sculptor ",NA,NA,NA,NA,NA,NA,2587,10,9,0.38623110342187
"1359","Freitag, Rudolf",1805,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q9323774"," painter ",NA,NA,NA,NA,NA,NA,1960,2,3,0.119625683429717
"1360","Hautmann, Johann",1820,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q15925643"," sculptor ",NA,NA,NA,NA,NA,NA,2209,2,2,0.09151305615792
"1361","Kietz, Gustav",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q880885"," sculptor ",NA,NA,NA,NA,NA,NA,2417,5,4,0.181608752918751
"1362","Lossow, Arnold",1805,"","https://www.wikidata.org/wiki/Special:EntityPage/Q695338"," sculptor ",NA,NA,NA,NA,NA,NA,644,5,2,0.0528848206307536
"1363","Manger, Heinrich",1833,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q943025"," sculptor ",NA,NA,NA,NA,NA,NA,2112,5,2,0.099748783170949
"1364"," Mayer ,  Joseph ",1808,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3185348"," sculptor ",NA,NA,NA,NA,NA,NA,3036,13,1,0.123404170684824
"1365","Perron, Philipp",1840,"","https://www.wikidata.org/wiki/Special:EntityPage/Q26702276"," sculptor ",NA,NA,NA,NA,NA,NA,2092,4,2,0.0953328682359043
"1366"," Schubert ,  Hermann ",1831,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1612672"," sculptor ",NA,NA,NA,NA,NA,NA,1074,4,2,0.0628345617877306
"1367","Streichenberg, August",1814,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q762198"," sculptor ",NA,NA,NA,NA,NA,NA,1799,6,2,0.0935341125978978
"1368","Troschel, Julius",1806,"","https://www.wikidata.org/wiki/Special:EntityPage/Q1713028"," sculptor ",NA,NA,NA,NA,NA,NA,2548,9,2,0.128777273063928
"1369"," Voigt ,  Karl ",1800,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q78285"," sculptor ",NA,NA,NA,NA,NA,NA,1533,3,5,0.181894960598786
"1370","Wolff, Friedrich",1816,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1463266"," sculptor ",NA,NA,NA,NA,NA,NA,1371,4,4,0.144439142093897
"1371","Aigon, Antoine",1836,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15926674"," sculptor ",NA,NA,NA,NA,NA,NA,3380,1,1,0.0890566207037101
"1372","Aizelin, Eug%C3%A8ne-Antoine",1821,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3059654"," sculptor ",NA,NA,NA,NA,NA,NA,7396,8,3,0.31582745700707
"1373","Aldebert, %C3%89mile",1828,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3588306"," sculptor ",NA,NA,NA,NA,NA,NA,9256,26,2,0.407137822501899
